19.07.2022,23.410,2,22.529,3,23.757,3,21.581,8,308,91.000,3,93
18.07.2022,22.525,8,20.785,6,22.714,9,20.770,6,279,72.000,8,37
17.07.2022,20.785,6,21.209,8,21.654,4,20.755,2,132,81.000,-2,00
16.07.2022,21.209,9,20.825,2,21.561,3,20.484,4,136,89.000,1,85
15.07.2022,20.825,1,20.586,1,21.178,1,20.393,4,164,67.000,1,16
14.07.2022,20.586,0,20.250,0,20.862,2,19.664,9,205,28.000,1,66
13.07.2022,20.250,0,19.331,6,20.250,8,18.942,2,249,38.000,4,75
12.07.2022,19.330,9,19.963,2,20.051,7,19.279,6,167,91.000,-3,17
11.07.2022,19.963,2,20.847,2,20.855,0,19.897,0,160,20.000,-4,24
10.07.2022,20.847,4,21.587,4,21.599,2,20.689,7,204,68.000,-3,43
09.07.2022,21.587,5,21.610,4,21.944,1,21.338,4,190,11.000,-0,11
08.07.2022,21.611,2,21.637,1,22.482,1,21.207,0,439,90.000,-0,12
07.07.2022,21.637,8,20.557,9,21.817,8,20.282,7,115,81.000,5,24
06.07.2022,20.561,1,20.180,4,20.654,9,19.785,3,105,24.000,1,78
05.07.2022,20.200,6,20.215,8,20.706,9,19.315,4,122,43.000,-0,08
04.07.2022,20.215,8,19.310,6,20.303,8,19.052,5,92,79.000,4,69
03.07.2022,19.309,9,19.243,4,19.626,4,18.794,4,65,27.000,0,35
02.07.2022,19.243,2,19.275,4,19.425,4,19.006,4,58,57.000,-0,10
01.07.2022,19.262,9,19.926,6,20.785,6,18.980,1,150,18.000,-3,33
30.06.2022,19.926,6,20.111,3,20.155,1,18.682,7,127,73.000,-0,92
29.06.2022,20.111,3,20.278,0,20.415,8,19.880,7,98,97.000,-0,82
28.06.2022,20.278,0,20.727,9,21.200,2,20.210,5,83,83.000,-2,18
27.06.2022,20.730,2,21.037,7,21.497,5,20.568,0,84,69.000,-1,49
26.06.2022,21.043,5,21.489,9,21.837,4,20.989,7,67,21.000,-2,08
25.06.2022,21.489,9,21.226,9,21.553,4,20.917,5,66,63.000,1,24
24.06.2022,21.226,9,21.100,9,21.488,7,20.743,9,104,56.000,0,60
23.06.2022,21.100,7,19.967,3,21.189,8,19.907,5,110,70.000,5,68
22.06.2022,19.965,8,20.720,2,20.864,3,19.780,2,125,94.000,-3,64
21.06.2022,20.720,4,20.571,6,21.689,3,20.371,7,136,32.000,0,72
